mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.578919 0.806707 0.676557 1.35311 0.32409 6.74232e-10 0
0 0.587756 0.149557 0.662882 0.648181 1.34093 1.01639 0
0 0.165236 0.450729 1.31667 1.32576 0.874911 1.6003 0
0 0.116191 0.634382 1.39256 2.68186 0.590737 2.30261 0
0 0.650639 0.155238 0.565582 2.63333 1.33214 0.755057 0
0 0.40307 0.510148 0.948656 1.74982 0.78297 0.0291582 0
0 0.95225 0.783277 0.0988854 2.78511 0.360345 1.38007e-24 0
0 0.756275 0.304236 0.402127 1.18147 1.10159 0.0100438 0
0 0.257369 0.597645 1.17411 1.13116 0.647582 0.190788 0
0 0.139531 0.00718703 1.35644 2.66427 1.56122 16.258 0
0 0.670304 0.882977 0.535154 1.89731 0.206075 1.22365e-15 0
0 0.239733 0.262875 1.20139 1.56594 1.16559 1.8247 0
0 0.135455 0.594548 1.36275 0.197771 0.652374 1.71395 0
0 0.610434 0.709418 0.627793 0.72069 0.47463 1.43387e-08 0
0 0.0510279 0.730576 1.49339 0.804254 0.441892 10.8706 0
0 0.719846 0.756958 0.458495 2.20317 0.401069 2.5495e-13 0
0 0.146717 0.90788 1.34532 2.34821 0.167542 0.613264 0
0 0.742793 0.747181 0.422988 1.29516 0.416197 8.38736e-14 0
0 0.0175717 0.255238 1.54515 2.71288 1.1774 78.8679 0
0 0.709431 0.545044 0.47461 3.12245 0.728974 6.42256e-07 0
0 0.749207 0.657128 0.413063 1.07031 0.555541 5.94895e-11 0
0 0.938485 0.767724 0.120185 0.41215 0.384411 5.70308e-23 0
0 0.866061 0.34345 0.23225 2.40279 1.04091 0.00028746 0
0 0.960584 0.0303742 0.0859895 2.33117 1.52534 5.06373 0
0 0.728842 0.568349 0.444575 2.7255 0.692912 7.06135e-08 0
0 0.345001 0.536159 1.03851 1.30475 0.742722 0.065337 0
0 0.411443 0.864447 0.9357 1.25559 0.234747 6.5029e-06 0
0 0.679122 0.743167 0.521509 0.94926 0.422409 1.73198e-11 0
0 0.1426 0.262879 1.35169 2.98677 1.16558 4.47931 0
0 0.793472 0.72821 0.34457 0.883783 0.445553 6.32816e-15 0
0 0.419992 0.920739 0.922472 0.916989 0.147644 6.84338e-07 0
0 0.357212 0.487933 1.01961 0.802139 0.817344 0.0958883 0
0 0.0858524 0.275665 1.4395 2.69064 1.14579 10.874 0
0 0.17506 0.315408 1.30147 0.335084 1.0843 2.40659 0
0 0.225138 0.257325 1.22398 0.845976 1.17417 2.08499 0
0 0.165954 0.464297 1.31556 0.832394 0.853916 1.51052 0
0 0.772646 0.518783 0.376794 3.09031 0.769607 2.10494e-07 0
0 0.0364354 0.630885 1.51597 2.35481 0.596148 23.217 0
0 0.107791 0.0371618 1.40555 0.949221 1.51484 18.5816 0
0 0.765072 0.59654 0.388515 1.45795 0.649291 1.79803e-09 0
0 0.202883 0.647509 1.25841 0.826127 0.570424 0.396535 0
0 0.165748 0.109182 1.31587 1.11108 1.4034 8.92094 0
0 0.0642591 0.283047 1.47291 0.24037 1.13437 17.2199 0
0 0.919967 0.0165243 0.148839 0.768822 1.54677 9.42126 0
0 0.712346 0.344857 0.470099 0.4645 1.03873 0.00478818 0
0 0.255908 0.353462 1.17637 2.08182 1.02542 0.963771 0
0 0.647258 0.340378 0.570814 0.171979 1.04566 0.0155982 0
0 0.0462579 0.728309 1.50077 3.05069 0.445399 13.1218 0
0 0.549327 0.230846 0.722347 0.88915 1.21515 0.403766 0
0 0.284194 0.787454 1.1326 1.38582 0.353881 0.0139916 0
0 0.0798559 0.566238 1.44878 2.07702 0.696178 5.91986 0
0 0.282635 0.286516 1.13501 1.48544 1.129 1.18985 0
0 0.349503 0.468431 1.03154 1.8714 0.847519 0.137132 0
0 0.713898 0.521702 0.467698 0.469494 0.765092 1.89152e-06 0
0 0.9717 0.326456 0.0687892 1.04302 1.0672 8.52845e-05 0
0 0.609057 0.119418 0.629923 0.844817 1.38756 1.43696 0
0 0.270011 0.694115 1.15454 2.70338 0.498309 0.061046 0
0 0.134712 0.102573 1.3639 2.33116 1.41363 11.9679 0
0 0.951718 0.364241 0.0997083 0.68914 1.00874 1.20815e-05 0
0 0.90247 0.529995 0.175912 0.891105 0.752259 2.31969e-10 0
0 0.966687 0.926877 0.0765471 1.84494 0.138146 2.72384e-35 0
0 0.22138 0.89062 1.22979 0.295288 0.194249 0.0561813 0
0 0.410844 0.506278 0.936626 2.03923 0.788957 0.0264286 0
0 0.870364 0.647254 0.225591 1.63469 0.57082 3.29832e-14 0
0 0.940988 0.356523 0.116312 2.879 1.02068 2.58869e-05 0
0 0.823363 0.197623 0.298318 2.29159 1.26655 0.141686 0
0 0.212466 0.372658 1.24359 2.60293 0.995714 1.27407 0
0 0.934305 0.940417 0.126652 2.1686 0.117196 5.93516e-34 0
0 0.670069 0.608615 0.535517 2.44796 0.630607 1.19724e-07 0
0 0.689205 0.834843 0.505907 2.34835 0.280555 8.38113e-15 0
0 0.865452 0.501174 0.233192 2.63111 0.796855 1.35066e-08 0
0 
