mutation probability per bit=0.01
bias fitness=1e-24
number of Individuals per Generation=50
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.329721 0.0785408 1.06215 2.1243 1.45081 441.899 0.0837384
0 0.3852 0.770015 0.976307 2.90163 0.380866 384.884 0.399076
0 0.499082 0.140633 0.800093 1.95261 1.35474 383.904 0.345196
0 0.600592 0.731269 0.643021 0.761732 0.440819 286.481 0.581566
0 0.284043 0.601807 1.13283 1.60019 0.641141 440.464 0.175896
0 0.350286 0.0249767 1.03033 2.70947 1.5337 435.853 0.308307
0 0.114803 0.0220784 1.3947 1.28604 1.53818 491.161 0.230526
0 0.18959 0.37813 1.27898 0.881638 0.987247 475.703 0.291922
0 0.504323 0.539102 0.791983 2.26566 0.738167 353.572 0.501708
0 0.179411 0.144413 1.29473 1.28228 1.34889 480.225 0.183148
0 0.29949 0.145056 1.10893 2.06066 1.34789 450.202 0.319911
0 0.181144 0.0124532 1.29205 3.06739 1.55307 480.26 0.254365
0 0.418282 0.0929852 0.925118 2.78941 1.42846 413.002 0.381812
0 0.293426 0.159537 1.11831 3.07636 1.32548 451.771 0.262339
0 0.202524 0.255328 1.25897 2.55797 1.17726 474.36 0.26309
0 0.13288 0.642749 1.36673 1.97449 0.57779 484.495 0.267342
0 0.880239 0.029456 0.210312 1.58397 1.52677 269.382 0.760555
0 0.462132 0.620938 0.857267 1.47633 0.61154 363.618 0.26625
0 0.383904 0.0332315 0.978312 2.58947 1.52092 425.045 0.258319
0 0.959216 0.248875 0.0881066 2.69778 1.18725 235.589 0.818598
0 0.903312 0.79052 0.174609 2.21786 0.349138 166.513 0.881551
0 0.622286 0.649138 0.609453 2.69578 0.567904 288.802 0.295846
0 0.133571 0.221568 1.36566 2.5841 1.2295 488.032 0.132338
0 0.387315 0.571904 0.973035 3.10615 0.687412 400.901 0.411686
0 0.290158 0.0492845 1.12337 1.85024 1.49608 453.747 0.249936
0 0.731089 0.135389 0.441098 2.85693 1.36285 306.522 0.60335
0 0.023545 0.29801 1.53591 2.23663 1.11122 498.4 0.135014
0 0.0960852 0.534294 1.42367 2.65097 0.745608 491.895 0.275997
0 0.474179 0.00108141 0.838626 2.51794 1.57067 394.699 0.427544
0 0.681275 0.0818448 0.518177 2.35453 1.4457 324.106 0.48723
0 0.374672 0.868349 0.992598 2.73347 0.228709 380.726 0.291403
0 0.367963 0.280404 1.00298 1.15558 1.13846 424.978 0.273198
0 0.328344 0.666084 1.06428 0.420624 0.541682 419.118 0.321327
0 0.438573 0.403492 0.893721 3.05353 0.948003 392.448 0.362476
0 0.492959 0.521936 0.809567 1.71453 0.764729 360.192 0.40001
0 0.0625215 0.756215 1.4756 1.22308 0.402219 495.182 0.172858
0 0.748894 0.700438 0.413548 1.95662 0.488525 230.419 0.927198
0 0.698933 0.656975 0.490854 3.04185 0.555777 256.237 0.473085
0 0.547461 0.895888 0.725234 0.176213 0.186098 288.131 0.414209
0 0.0903055 0.586025 1.43261 2.3745 0.665561 492.415 0.128377
0 0.543251 0.547464 0.731748 0.349218 0.725229 335.952 0.563602
0 0.514325 0.974113 0.776506 0.698276 0.0650562 294.244 0.498729
0 0.376987 0.751136 0.989015 1.21891 0.410078 390.555 0.247078
0 0.62086 0.192073 0.611661 1.13581 1.27514 339.09 0.445456
0 0.0627054 0.692896 1.47532 2.73133 0.500195 495.37 0.158561
0 0.189643 0.837169 1.2789 2.459 0.276956 464.813 0.310601
0 0.614033 0.458711 0.622224 1.94607 0.862559 317.372 0.584392
0 0.880797 0.471104 0.209448 1.37482 0.843384 223.977 0.721033
0 0.970222 0.0430335 0.0710772 2.24674 1.50576 248.551 0.489042
0 0.696418 0.163469 0.494745 2.99217 1.3194 315.765 0.33668
1 0.748894 0.700438 0.413548 1.95662 0.488525 230.419 0.927198
1 0.95216 0.255309 1.25664 2.51327 1.15997 236.477 0.324251
1 0.600439 0.731267 0.628319 0.724983 0.652485 286.55 0.392634
1 0.880156 0.0292897 0.193329 1.54663 1.52246 269.404 0.509465
1 0.958994 0.474005 0.773315 0.676651 0.0483322 202.205 0.746821
1 0.731023 0.155236 0.99081 1.11164 1.13581 305.448 0.303565
1 0.133512 0.221382 1.3533 2.56161 1.52246 488.042 0.143008
1 0.958994 0.227972 0.169163 2.17495 0.338325 238.057 0.886221
1 0.328289 0.665853 1.06331 0.386658 0.531654 419.157 0.161607
